lng,lat,maydoni,xonalar_soni,kv_qavat,qavatlar_soni,tuman,manzil,narxi
69.1909015,41.2770171,50.0,2,1,4,Chilonzor,"город Ташкент, Chilonzor район, Чиланзар-11",31500
69.1804708,41.259418,45.0,1,2,5,Chilonzor,"город Ташкент, Chilonzor район, Чиланзар",29500
69.1916465,41.2885792,68.0,3,2,5,Uchtepa,"город Ташкент, Uchtepa район, Чиланзар-9А",49500
69.223683,41.2807837,48.0,2,1,4,Chilonzor,"город Ташкент, Chilonzor район, Чиланзар-2",34500
69.1700401,41.3379756,80.0,3,2,8,Shayhontohur,"город Ташкент, Shayhontohur район, Ибн Сина",68000
69.3473509,41.3292204,68.0,3,9,9,Mirzo Ulugbek,"город Ташкент, Mirzo Ulugbek район, Хуросон",31000
69.223683,41.2807837,67.68,3,3,4,Chilonzor,"город Ташкент, Chilonzor район, Чиланзар 2-й квартал",47000
69.2361597,41.2907835,75.0,2,2,10,Mirobod,"город Ташкент, Mirobod район, 1-й проезд Катта Миробод",103000
69.2601214,41.3042007,38.0,1,3,5,Yakkasaroy,"город Ташкент, Yakkasaroy район, Юнуса Раджаби",36000
69.2922234,41.3777696,68.0,3,4,4,Yunusobod,"город Ташкент, Yunusobod район, Юнусабад-12",44000
69.2773236,41.3245206,60.0,2,2,9,Yunusobod,"город Ташкент, Yunusobod район, ц-5 Киёт (Ц-5) ",45000
69.279218,41.3029081,70.0,3,2,3,Mirobod,"город Ташкент, Mirobod район, Шахрисабз",75000
69.2996732,41.3587493,73.0,3,2,9,Yunusobod,"город Ташкент, Yunusobod район",62000
69.2785087,41.2991561,65.0,2,4,4,Mirobod,"город Ташкент, Mirobod район, Тараса Шевченко",60000
69.242896,41.267694,39.0,1,2,5,Yakkasaroy,"город Ташкент, Yakkasaroy район, Массив.Кушбеги.13",26700
69.2773236,41.3245206,140.0,5,5,9,Yunusobod,"город Ташкент, Yunusobod район, ц-5 Киёт (Ц-5) ",102000
69.2892434,41.3171406,60.0,2,3,4,Mirzo Ulugbek,"город Ташкент, Mirzo Ulugbek район, ц-2 Олой (Ц-2) ",52000
69.276825,41.2963881,62.0,2,5,9,Mirobod,"город Ташкент, Mirobod район, Улица Чехова",53500
69.268476,41.2968147,75.0,3,6,9,Mirobod,"город Ташкент, Mirobod район, Кунаева",80000
69.275364,41.295316,110.0,4,6,9,Mirobod,"город Ташкент, Mirobod район, Госпитальный",85000
69.254078,41.355277,80.0,3,6,9,Olmzor,"город Ташкент, Olmzor район, Ниезова кўчаси",49000
69.1670599,41.2797359,60.0,3,3,5,Uchtepa,"город Ташкент, Uchtepa район, Чиланзар-25",38000
69.279218,41.3029081,160.0,3,6,8,Mirobod,"город Ташкент, Mirobod район, Шахрисабз",219000
69.2637958,41.3348171,70.0,3,3,9,Shayhontohur,"город Ташкент, Shayhontohur район, обводная  Нурафшон",55000
69.2987656,41.3223026,200.0,4,2,7,Mirzo Ulugbek,"город Ташкент, Mirzo Ulugbek район, Кори Ниёзий",500000
69.2844444,41.3188889,62.0,2,4,9,Yunusobod,"город Ташкент, Yunusobod район, Олой Бозори",55000
69.1760005,41.2814223,70.0,3,4,5,Uchtepa,"город Ташкент, Uchtepa район, Чиланзар 24-й квартал",40000
69.2759999,41.3231488,55.0,2,2,5,Yunusobod,"город Ташкент, Yunusobod район, Посира",32500
69.2473656,41.2773019,90.0,3,5,8,Yakkasaroy,"город Ташкент, Yakkasaroy район, Мухандислар",85000
69.2232092,41.3239567,136.0,3,2,8,Mirzo Ulugbek,"город Ташкент, Mirzo Ulugbek район, Элобод",130000
69.2773236,41.3245206,72.0,3,4,4,Yunusobod,"город Ташкент, Yunusobod район, Киёт",65000
69.2937133,41.2758912,75.0,3,7,9,Yakkasaroy,"город Ташкент, Yakkasaroy район, Мирабад",63000
69.1804708,41.259418,54.0,2,1,4,Chilonzor,"город Ташкент, Chilonzor район, Чиланзар",32500
69.1909015,41.2770171,55.0,2,2,4,Chilonzor,"город Ташкент, Chilonzor район, Чиланзаре 11",33500
69.3585936,41.3550649,45.0,2,4,4,Mirzo Ulugbek,"город Ташкент, Mirzo Ulugbek район, Феруза-1",29000
69.1916465,41.2729489,54.0,2,4,4,Chilonzor,"город Ташкент, Chilonzor район, Чиланзар-18",33000
69.3246635,41.319567,38.0,2,5,5,Mirzo Ulugbek,"город Ташкент, Mirzo Ulugbek район, Буз-2 (Буз) ",27500
69.2824454,41.3365221,108.0,3,7,7,Shayhontohur,"город Ташкент, Shayhontohur район, Международный деловой центр Tashkent City",90000
69.2892434,41.3171406,60.0,2,6,9,Mirzo Ulugbek,"город Ташкент, Mirzo Ulugbek район, Олой",38500
69.3726789,41.3375577,65.0,2,5,5,Mirzo Ulugbek,"город Ташкент, Mirzo Ulugbek район, Карасу 1-й квартал",37000
69.303727,41.3209122,150.0,5,3,7,Mirzo Ulugbek,"город Ташкент, Mirzo Ulugbek район, проспект Мустакиллик",150000
69.2769129,41.2910722,30.0,1,4,4,Mirobod,"город Ташкент, Mirobod район, Нукус",48000
69.2773236,41.3245206,85.0,4,2,4,Yunusobod,"город Ташкент, Yunusobod район, Киёт",80000
69.2773236,41.3245206,50.0,2,4,4,Yunusobod,"город Ташкент, Yunusobod район, Киёт",44000
69.293694,41.369675,84.0,3,8,9,Yunusobod,"город Ташкент, Yunusobod район, Юнусабад 2кв",41000
69.2400734,41.2994958,62.0,2,1,5,Yunusobod,"город Ташкент, Yunusobod район, Казахстанская",41000
69.3726789,41.3375577,60.0,2,5,5,Mirzo Ulugbek,"город Ташкент, Mirzo Ulugbek район, Карасу 1-й квартал",32000
69.3200203,41.3196379,60.0,2,8,9,Mirzo Ulugbek,"город Ташкент, Mirzo Ulugbek район, Бешогайнилар",45000
69.3875774,41.3427418,60.0,2,8,9,Mirzo Ulugbek,"город Ташкент, Mirzo Ulugbek район, Хумаюн",31501
69.3726789,41.3375577,60.0,2,8,9,Mirzo Ulugbek,"город Ташкент, Mirzo Ulugbek район, Карасу 1-й квартал",39500
69.329196,41.3373845,90.0,3,6,9,Mirzo Ulugbek,"город Ташкент, Mirzo Ulugbek район, Зиёлилар",42000
69.3078679,41.3080076,30.0,1,3,3,Yashnobod,"город Ташкент, Yashnobod район, Ташсельмаш",24000
69.3473509,41.3292204,23.0,1,3,3,Mirzo Ulugbek,"город Ташкент, Mirzo Ulugbek район, Олимлар (Морозова) ",22500
69.3235123,41.286283,114.0,4,1,9,Yashnobod,"город Ташкент, Yashnobod район, Асалобод (Слонима) ",40000
69.3239168,41.3245562,40.0,2,2,2,Mirzo Ulugbek,"город Ташкент, Mirzo Ulugbek район, Магрур (Индустриальная) ",25000
69.2836951,41.2850116,54.0,2,4,4,Mirobod,"город Ташкент, Mirobod район, Саракулька",41500
69.3473509,41.3292204,75.0,3,2,4,Mirzo Ulugbek,"город Ташкент, Mirzo Ulugbek район, Шукур Бурхонов",60000
69.2922234,41.3104865,78.0,3,4,4,Mirzo Ulugbek,"город Ташкент, Mirzo Ulugbek район, Буюк Ипак Йули",62000
69.2769129,41.2910722,120.0,4,1,4,Mirobod,"город Ташкент, Mirobod район, Нукус",135000
69.2117625,41.2857552,40.0,2,2,4,Chilonzor,"город Ташкент, Chilonzor район, Чиланзар 6-й квартал",36500
69.2785087,41.2991561,65.0,3,5,9,Mirobod,"город Ташкент, Mirobod район, Тараса Шевченко",74000
69.2810486,41.3714709,60.0,2,2,4,Yunusobod,"город Ташкент, Yunusobod район, Юнусабад 8-й квартал",41500
69.2785087,41.2991561,65.0,2,2,6,Mirobod,"город Ташкент, Mirobod район, Тараса Шевченко",89000
69.2785087,41.2991561,60.0,2,5,16,Mirobod,"город Ташкент, Mirobod район, Тараса Шевченко",69000
69.2601933,41.2911414,125.0,3,4,8,Yakkasaroy,"город Ташкент, Yakkasaroy район, Шота Руставели",150000
69.2785087,41.2991561,200.0,4,2,4,Mirobod,"город Ташкент, Mirobod район, Тараса Шевченко",125000
69.2937133,41.2758912,160.0,4,4,9,Mirobod,"город Ташкент, Mirobod район, Мирабад",195000
69.2937133,41.2758912,160.0,4,4,9,Mirobod,"город Ташкент, Mirobod район, Мирабад",160000
69.1839655,41.2902787,47.0,2,3,4,Uchtepa,"город Ташкент, Uchtepa район, Чиланзар 13-й квартал махалля Кухна-Чупонота",30000
69.2785087,41.2991561,70.0,3,2,4,Mirobod,"город Ташкент, Mirobod район, Тараса Шевченко",67000
69.2628549,41.2709232,80.0,3,7,16,Yakkasaroy,"город Ташкент, Yakkasaroy район, 9-й проезд Абдуллы Каххара",42000
69.2769129,41.2910722,88.0,3,5,5,Mirobod,"город Ташкент, Mirobod район, Нукус",49000
69.2844444,41.3188889,116.0,4,7,9,Yunusobod,"город Ташкент, Yunusobod район, Олой Бозори",73000
69.3235746,41.3133669,93.0,3,2,9,Mirzo Ulugbek,"город Ташкент, Mirzo Ulugbek район, Паркент",88000
69.303611,41.322142,70.0,3,4,5,Mirzo Ulugbek,"город Ташкент, Mirzo Ulugbek район, Аккурган",46500
69.2773236,41.3653679,50.0,2,1,4,Yunusobod,"город Ташкент, Yunusobod район, Юнусабад 4-й квартал",35000
69.3473509,41.3292204,77.0,4,3,4,Mirzo Ulugbek,"город Ташкент, Mirzo Ulugbek район, Городок Тракторостроителей 2-й квартал",43998
69.2892434,41.3171406,55.0,2,5,5,Mirzo Ulugbek,"город Ташкент, Mirzo Ulugbek район, Олой",31500
69.1879213,41.281265,49.0,2,4,9,Uchtepa,"город Ташкент, Uchtepa район, Чиланзар 12-й квартал",37000
69.2773236,41.3197131,60.0,2,2,9,Yunusobod,"город Ташкент, Yunusobod район, Кашгар",44500
69.2288981,41.2847707,64.0,2,4,4,Chilonzor,"город Ташкент, Chilonzor район, Чиланзар 1-й квартал",47000
69.2922234,41.3104865,43.0,2,5,5,Mirzo Ulugbek,"город Ташкент, Mirzo Ulugbek район, Буюк Ипак Йули",47500
69.2691287,41.3716355,56.0,2,3,4,Yunusobod,"город Ташкент, Yunusobod район, Юнусабад 7-й квартал",35000
69.2400734,41.2994958,72.0,2,4,5,Olmzor,"город Ташкент, Olmzor район, обводная  Нурафшон",55000
69.2810486,41.3714709,100.0,4,1,4,Yunusobod,"город Ташкент, Yunusobod район, Юнусабад 8-й квартал",75000
69.2624237,41.218274,40.0,1,9,9,Sergeli,"город Ташкент, Sergeli район, Курувчи",17200
69.275364,41.295316,115.0,3,7,10,Mirobod,"город Ташкент, Mirobod район, Госпитальный",115000
69.2824454,41.3365221,110.0,3,7,8,Shayhontohur,"город Ташкент, Shayhontohur район, Международный деловой центр Tashkent City",120000
69.275364,41.295316,85.0,3,3,9,Mirobod,"город Ташкент, Mirobod район, Госпитальный",85000
69.2601933,41.2911414,30.0,1,4,4,Yakkasaroy,"город Ташкент, Yakkasaroy район, Шота Руставели",23500
69.275364,41.295316,52.0,1,9,9,Mirobod,"город Ташкент, Mirobod район, Госпитальный",52000
69.3473509,41.3292204,60.0,2,8,9,Mirzo Ulugbek,"город Ташкент, Mirzo Ulugbek район, Городок Тракторостроителей 4-й квартал",37000
69.3419071,41.2922516,30.0,1,3,4,Yashnobod,"город Ташкент, Yashnobod район, Городок Авиастроителей 3-й квартал",23500
69.2117625,41.2857552,32.0,1,2,4,Chilonzor,"город Ташкент, Chilonzor район, Чиланзар-6",25000
69.2117625,41.2857552,50.0,2,2,4,Chilonzor,"город Ташкент, Chilonzor район, Чиланзар-6",34500
69.1804708,41.259418,60.0,2,5,9,Chilonzor,"город Ташкент, Chilonzor район, Чиланзар",36000
69.1804708,41.259418,40.0,1,1,5,Chilonzor,"город Ташкент, Chilonzor район, Чиланзар",25500
69.1804708,41.259418,60.0,2,5,9,Chilonzor,"город Ташкент, Chilonzor район, Чиланзар",39000
69.1968618,41.2829494,50.0,2,3,5,Chilonzor,"город Ташкент, Chilonzor район, Чиланзар-10",34500
69.1968618,41.2829494,56.0,2,2,4,Chilonzor,"город Ташкент, Chilonzor район, Чиланзар-10",36500
69.1804708,41.259418,42.0,1,4,9,Chilonzor,"город Ташкент, Chilonzor район, Чиланзар",25000
69.1804708,41.259418,45.0,1,2,5,Chilonzor,"город Ташкент, Chilonzor район, Чиланзар",29500
69.1804708,41.259418,60.0,2,3,5,Chilonzor,"город Ташкент, Chilonzor район",36500
69.1804708,41.259418,46.0,2,4,4,Chilonzor,"город Ташкент, Chilonzor район, Чиланзар",29500
69.275878,41.296644,70.0,2,7,8,Mirobod,"город Ташкент, Mirobod район, Фидокор (Чехова) ",65000
69.3473509,41.3292204,63.0,2,3,4,Mirzo Ulugbek,"город Ташкент, Mirzo Ulugbek район, Городок Тракторостроителей 4-й квартал",41000
69.275364,41.295316,60.0,2,6,9,Mirobod,"город Ташкент, Mirobod район, Госпитальный",49000
69.3473509,41.3292204,70.0,2,4,4,Mirzo Ulugbek,"город Ташкент, Mirzo Ulugbek район, Городок Тракторостроителей 4-й квартал",36500
69.275364,41.295316,88.0,2,2,12,Mirobod,"город Ташкент, Mirobod район, Госпитальный",70000
69.3473509,41.3292204,47.0,2,1,5,Mirzo Ulugbek,"город Ташкент, Mirzo Ulugbek район, Городок Тракторостроителей 2-й квартал",50000
69.2638823,41.3051824,75.0,3,7,9,Mirobod,"город Ташкент, Mirobod район, Афросиаб (пр-т Косманавтов) ",115000
69.3473509,41.3292204,60.0,2,6,9,Mirzo Ulugbek,"город Ташкент, Mirzo Ulugbek район, Городок Тракторостроителей 2-й квартал",33000
69.223683,41.2807837,86.0,4,2,4,Olmzor,"город Ташкент, Olmzor район, Каракамыш квартал 2/5",46000
69.3295723,41.2712086,54.0,2,2,2,Yashnobod,"город Ташкент, Yashnobod район, Джаркурганская",22000
69.3577802,41.2987036,95.0,4,3,5,Yashnobod,"город Ташкент, Yashnobod район, Тузель 1-й квартал",43000
69.1819609,41.2657122,58.9,3,3,4,Chilonzor,"город Ташкент, Chilonzor район, Чиланзар квартал 20Д",55000
69.275364,41.295316,115.0,5,6,9,Mirobod,"город Ташкент, Mirobod район, Госпитальный",90000
69.3235123,41.286283,77.0,3,2,5,Yashnobod,"город Ташкент, Yashnobod район, 58а Военный Городок",85000
69.2601886,41.3267124,76.0,3,6,9,Shayhontohur,"город Ташкент, Shayhontohur район, Лабзак",55000
69.2326232,41.2126773,96.0,4,5,5,Sergeli,"город Ташкент, Sergeli район, Сергели-III",38500
69.1760005,41.2814223,90.0,4,3,5,Uchtepa,"город Ташкент, Uchtepa район, Чиланзар 24-й квартал",62000
